Customer Review,Emotion
enakk isi saosnya mantap seller ramah terima kasih,2
cookies enak mulut,2
enakkkk cryyyyy packaging oke tengkyu,2
respon seller oke packaging rapi pesan sesuai kuk enak tekstur pas manis rang manis oke,2
salah baik packing rapi kualitas makan bagus,2
layan cepat langgan toko,2
layan top banget exp stp beli maling toko the best seller,2
barang orisinal kirim cepat sippp,2
packaging baik barang utuh kirim anggoto keluarga isoman moga bantu pulih promo ya real food sukses,2
barang sesuai deskripsi seller fast response kirim aman rumah,2
barang bagus original packaging bagus full bubble wrap lap lap packing kardus barang segel,2
janji kaleng kaleng kaleng kecewa banget,4
foto bonus foto nya kecill citra kill sungguh kecewa,4
rugi bayar instan delivery mahal order tidak cek tidak lengkap pesan praktis cepat tuntas tele tele kirim ulang kecewa belanja mahal,4
layan rekan kecewa,4
order k kecewa bungkus pecah kopi hambur k tidak salah selese seler kurir,4
kecewa berat salah mana packing kemas produk hancur tidak sangka kelas pronas,4
hancur tempe kasih puing tempe utuh kecewa sih bayar,4
parah pakai kaleng bentuk peyot super parah tolong packing perhati kecewa,4
kali dimsum nya hancur,4
kirim amat kecewa,4
pia nya kak pas buka hancur bubble wrap,4
kecewa kirim gara gara batas kirim covid pesan tanggal ambil kirim tanggal terima tanggal maklum eh pas terima kotak pesan,4
pesan tidak rumah sesuai alamat,4
pesan sukiyaki konbutsuyu deskripsi tulis jenis kecewa banget,4
maaf beli kali nya kecewa pesan x dus isi kirim dus isi kurang,4
packing beranta sungguh kecewa,4
x beli tidak puas beli kecewa irit packaging alas beli tiramisu tidak kardus jual keteng,4
tidak sesuai ekspektasi kecewa emak valrhona chocolate sisa tidak enak inti kecewa,4
brownis nya penyek untung tidak hancur kecewa kirim nya antaraja lelet bikin brownis penyek tokped nya daftar hitam antaraja,4
tidak beli terima kasih kecewa,4
kecewa ganti alamat tidak,4
minum mual beda,4
jujur kecewa beli sekian kali minum hari bsknya asem tidak minum mohon tanggal kadaluarsanya,4
kali kecewa kadaluarsa minum hari besok asem tidak minum mohon pasti tanggal kadaluarsanya jujur kecewa,4
kecewa anter basi kopsus sameday sampai malam,4
hari basi t t,4
kulkas basi hiks,4
dikirimin kopi langsung masuk kulkas besok coba basi,4
pesan kopi keluarga botol kirim botol jual dichat tidak respon kecewa jual,4
mon maaf mesan beda mesan enak pahit mesan temu rambut kopi mohon jaga kualitas pesan ya tks,4
minum besok basi,4
pesan selasa malam rumah rabu sore kamis aman jumat pagi minum asem kecewa,4
udang rebon semur ayam lele kikil enak ayam ungkepnya maaf kecewa kali buka boxnya bau amis tidak fresh cium goreng amis barusan coba ungkep ulang bumbu ayam goreng goreng cium bau tidak enak tulang langsung pesan box kurir gojek instan minta maaf jual,4
terima package makan rusak buka bekas kecewa,4
gepuk fresh tidak enak jamur sayang banget beli buang deh,4
gepuk pahit,4
maaf jelek produk kecewa salah gepuk toples warna merah jamur toples enak bgtzz gepuk,4
barang tidak enak beda,4
kecewa,4
sambal nya asem chat jual tidak respon kecewa,4
tidak enak kuah nya kental bnyakin air asrep tidak karuan pokok nya pretttt,0
coklat lembek benyek,0
beli cashew kirim almond beli kirim tidak berkah dagang mu,0
hancurrrr keras,0
keripik tempe hancur bau tengik tidak makan,0
barang order bayar ribu paket promo harga ribu jual tipu ya official store toped nih tanggung kapok kembali uang ribu,0
layan buruk pesan grab instan jam pagi jam sore kali chat respons nya tidak profesional layan konsumen,0
roti keras tidak enak,0
keras nya main kayak batu,0
keripik usus bau bangkai asin me review kecewa kualitas keripik usus bau sengat jadi bahan introspeksi tuduh kompetitor toko,0
tidak surat pemberitahuan tahun beli asin banget packingannya dibuble wrap tidak dos surat pemberitahuan tahun kripiknya hancur,0
hambaaarrrrrrr,0
oi kirim pesan coba cek pes,0
cancel ganti tanggal kirim cincong,0
beli tidak enak kota hoedjan,0
layan tidak banget deh pakai ekspedisi gojek instan jam pagi proses toko jam sore,0
ulas sih minta tumbuk halus parah,0
order k kecewa bungkus pecah kopi hambur k tidak salah selese seler kurir,0
beli abon srundeng salah kasih srundeng tidak abon retur kirim barang salah ribet,0
keras tidak,0
roti keras tidak enak,0
hancur patah patah,0
busyeettt lamaaa amit brgnya x order,0
halus kirim kasar minum kopi duli biar melek admin urus order,0
parah respon nya butuh order kirim granola nya hancur,0
robusta nya tidak sesuai deskripsi ekspetasi payah,0
tidak sesuai tidak rasa daun jeruk bad taste,0
pesan kurir instan posisi rumah bintaro jaksel kurir arah bekas jual bilang tukang gojek ambil jalan alternatif helllooowwww kurir ojek online rumah antar orang tua tukang urut tolong kali jual pasti barang langsung antar kurir ambil apalagj kurir instan lepas tangan pesan kurir instan jaga kualitas makan jaga barang rumah seal tidak rapat,0
sampenya pas jamur haduuh parah deh,0
jamur padaha expnya tolong perhati produk,0
bau banget bau sampah,0
kayak basi kayak bau tong sampah,0
bau makan tidak nyaman tidak enak,0
amit,0
ngadi sumpah pakai saos sambal kayak tidak pakai gochujang gochugaru makan kimchi asli korea gaakan suka kirim super lelet pesan rabu minggu gila,0
kurang layan,0
tidak enak basi iuhhhh tolong beli tidak potong rezeki mu sriusan basi bau apek cuankinya mlempem bocinyaa bau bumbu kayak tidak segar kemas kayak berdebugituu ahhhhh sesal jual niat cari uang cari rasaaaa kualitas,0
bakso nya asemmm basi tidak enak deh orang beda beda ya pulau pikir deh beli jamin basiii,0
tidak layak tidak buang,0
jeruk busuk kirim tidak busuk tidak air pilus keras,0
kali masak nasi porang asa karet praktis seduh air panas mantaabbb,3
sangaat praktis euy harga maya sih enak mantap repeat order nih,3
enak pulen tekstur nasi gampang buat,3
sesuai proses kirim cepat responsif recommended barakat terima kasih,3
mantap rekomendasi murah murah enak,3
lengkap bagus kirim cepat terpercayaa nomor indonesia,3
respon kirim cepat packing rapi recommended seller,3
alhamdulillah repeat order free ongkos kirim enak harga murah pasti gurih mantap krupuknya,3
respon jual nya baik harga muraaaaaah packingnya rapiiiii kirim lumayan cepat coklat enakkkkkk,3
mantap banget coklat beli promo ditambahin kupon mumer pokok deh,3
alhamdulillah pkt nya anak senang banget makan sarden abc terima kasih seller tokopedia,3
kirim cepat amanah,3
mantaab p l langgan keluarga syukaaaa terima kasih,3
kurma medjol palestina favorit banget legit tidak trllu manis biji keciiil daging jumbo cocok ibukku diabetes beli terima kasih ya kakak kirim cepat terima kasih tokped gratis ongkos kirim moga allah subhanahu wa taala kah,3
enak lumpia basah nya admin baik daun bawang lebih eh benar kasih terima kasih beli,3
respon kirim siang pesan malam,3
enak bangetzzz berulamg kali order,3
repeat order,3
repeat order mantap,3
langgan harga jangkau kirim oke,3
kali beli pastel tidak ngecewain mantappp seller nya ramah,3
enak enak enak enak order a kali reorder terima kasih sukses,3
enak banget packingnya bagus banget terima kasihh recommended banget deh,3
beli krupuknya mantap kirim cepat tidak rusak terima kasih jual kurir si cepat,3
jual responsive barang selamat kali order bawa turki kakak terima kasih ya kakak,3
sekian kali beli tuang coffee terbaaiikk,3
dimsum mantap setia tani hangat musim hujan gigit mak nyoos uenaaak benar tks,3
bagus bagus dimsumnyamasih kedaan bagus tidak penyok ya segar produk rekomen banget belanja enak tidak capai masak biar hemat sehat dirumahmakasi ya mudah masak,3
enak bikin tagih,3
rendang enakkk daging empukkk salut kirim minggu lebaran was ngirimnya tunda hari tidak pas momen jual gerceppp thanksss,3
enaaaak order,3
rendang lembut enak banget kirim cepat rekomended deh,3
baik sih iniii pesan nya super cepat nya proses nya cepat banget psen besok nya emas amann banget ya terima kasih seller kurir,3
mantaaapppppp banget renyahhh harga fs k free ongkiiir cinta cinta cinta,3
kripsusnya juara kali order mulut anak pokoke top markotop,3
mienya enak favorit keluarga langgan beli mie sedap toko os packing rapi bonus terima kasih ya,3
bagus produk enak marumiya rice topping furikake nya bubur harga jangkau recommended,3
terima kasih layan baik products bagus packaging nya aman products sesuai foto harga saing bagus kirim cepat recommended shop seller next blanja deh moga maju sukses ya,3
kali beli tidak sesal kualitas oke kirim bagus cepat packagingnya rapi aman,3
alhamdulillah barang terima baik packing aman sesuai pesan suka mie sedap varian laksa singapura,3
jelek barang order tidak terang nya terima order order barang tidak,1
barang tidak terima tidak tanggung kali belanja langsung dikecewain,1
beda foto,1
bad service kirim day gosend lewat batas estimasi tidak layan kirim sameday gosend non aktif beli tidak bayar mahal ongkos kirim,1
buka bentul aneh kayak leleh dibekuin buka kirim,1
dendeng terima muncul jamur putih muka daging ketumbar makan kasar seller mohon perhati kualitas produk jual terima kasih,1
dendeng daging sapi asli campur,1
pisang isi nyeesel,1
mentah,1
beli kg dimix pisang hijau kuning eh kirim kuning hadeeehh,1
plastik pecah lembek,1
hancur kirim jakarta,1
pesan varian pcs kirim pcs,1
layan buruk barang kirim tidak enak beli,1
keripik tempe pecah packingnya kopong edit asin beuh tidak recommended ya micin orang komplain tidak pakai asuransi komplain worth tidak habis komplain jual tidak terima kritik tidak layak bintang maaf ya baik packingnya ekspedisi mana packing keripik pakai plastik kosong tidak padat ya hancur kocak dus pakai buble mubazir,1
kapok belanja kirim nya,1
produk tidak layak makan jamur pcs tulis expired date harap qc ulang produk makan layak makan konsumen,1
pie susu jamur aduh parah banget sih jual,1
beli kotak isi total buah pie buah pie jamur paket langsung buka antar kurir expire date coba cek ulas beli alami kendala pie jamur jelek kontrol kualitas pie susu kasihan reputasi toko ikut rusak gara gara produk tidak jaga reputasi milik produk maaf ya kakak jual ulas jujur produsen produk baik kontrol kualitas produk,1
pie susunyabberjamur simpan minggu expiry date bulan beli bal tidak ya biar teman beli pie susu nya aware ya sedih sayang makan eh pas makan jamur paksa buang chat jual tidak masuk kulkas pas beli bal tidak masuk kulkas sih for your information teman beli ya,1
tidak kirim satu tidak chat apa jual komplain selesai kecewa anak suka tunggu tidak kirim,1
berat tidak sesuai ubah tidak baik berat produk packing blanja mhl diongkir berat riil nya estimasi,1
free canister tidak kirim payah kecewah malas beli,1
kirim lambat minggu butuh cepat baik beli supermarket langsung,1
kue nya pas coba asem kue komplain jual bilang nya konsumsi makan tidak tanggung,1
pia nya tidak kirim,1
bad admin opportunity lost gara pesan abai admin perhati manajemen wingsfood,1
barang halu express bilang tanggung bayar tokopedia tokopedia tidak transfer ganti tidak tanggung,1
tidak sesuai gambar situ gula hijau kirim kuning sih beda harga beda enak hijau tokped guna sesal,1
tidak sesuai pesan pesan gula kg kecap kemas teh gula nya kg teh kecap,1
kotak paket nya gede coklat tidak bungkus bubble wrap kotak paket tidak tambah kertas isi bentuk coklat nya amburadul,1
packaging nya tidak aman mie nya remuk angkut nya banget proses nya asli parah,1
kayak buav ta tidak worth it,1
baca komposisi deskripsi minum mangga curiga jual beli harga mahal pikir full mangga artificial mangga manis buat tidak sehat,1
tidak cocok tidak suka manis minum manis banget artificial mangga banget salah expect minum segar fresh mangga buah,1
isi tidak full banjir minyak isi nya dkit kecil tidak sendok makan maaf tidak worth harga gin,1
pedas nya over banding isi tidak kuat pedas over not rekomended,1
ekspetasi sambelnya tidak segar bau tidak pedas nya manis packaging nya sih bagus,1
asem tomat,1
layan buruk barang kirim tidak enak beli,1
mantap juragan,2
bagus sesuai deskripsi layan cepqt order langsung kirim terima kasih,2
barang bagus berkwalitas mantapsss sesuai deskripsi cepat,2
barang terima sesuai pesan terima kasih joyko,2
produk sesuai deskripsi kirim cepat seler ramah barang oke mantap tetimakasih admin,2
packing rapi barang orisinal kualitas harga murah,2
kemas rapi barang sesuai pesan,2
top seller responsif btgg,2
fast response produk bagus sesuai pesan kirim cepat,2
spidol kualitas bagus harga murah banding toko,2
alhamdulillah barang ukur sesuai gambar mudah an manfaat giat ajar ajar pesantren,2
kirim cepat barang sesuai gambar kualitas oke recommended,2
barang kirim sesuai harga jangkau,2
mantap cepat proses kirim harga tjakeeeepp recommended,2
barang bagus sesuai deskripsi,2
jual responsif gerak cepat spidol tidak nyata langsung kirim terima kasih sok muchh,2
produk bagus sesuai pesan fast response kirim cepat,2
mantap spidol tidak hilang tulis tulis masuk kulkas plastik asi,2
produk sesuai pesan baik bentuk warna fungsi normal,2
toko barang lengkap benar sedia kadang toko lengkap pas kirim tidak lengkap recommended seller,2
barang sesuai deskripsi kirim cepat seller responship ramahterimakasih seller tokopedia,2
produk sesuai kirim cepat harga ribu pas flash sale oke,2
murah riah bagus nyaman pakai tulis rapi,2
terima kasih produk bagus,2
paket selamat tahan kualitas layan harga terima kasih seller tokped,2
flash sale kotak isi murah banget produk bagus sesuai deskripsi kirim cepat packing aman terima kasih seller toped,2
hore harga kejar diskon produk orisinal paking aman isiny pulpen nya enak pakai anak suka banget terima kasih joyko,2
respon toko cepat kirim lancar barang kemas aman mantap terima kasih,2
puas belanja jual ramah fast respon kirim lumayan cepat barang muas packingnya aman barang tidak cacat,2
barang tidak rusak robek barang original real pick packingnya bagus kirim cepat kurir ramah pokok amanah deh belanja toko joyko official store,2
kirim cepat packaging nya okeee isi sesuai tidak gampang macet pas pakai pokok bagus banget terima kasih joyko,2
