Customer Review,Emotion
kali kirim barang cek berfungsi tidak dinamo nya tidak ya seller kirim dinamo nya tidak berfungsi motor nya lampu musik tombol mesin nya tidak nyala ces berhari tidak nyala,1
barangku gue menunggu malas gue beli,1
kaki mainan robot hulk pecah rusak mohon dicek kirim brh,1
mending toko,1
kecewa robot nya lemot kyaxnya nya tidak blanja,1
hati hati jebakan be careful judul deskripsi tertulis dart game isi paket buah papan dart inch kenyataanya dikirim ukuran inch be careful,1
barang tidak lengkap next cek kirim tidak kirim jual tidak rugi ngrugiin customer suruh kirim kekurangan barangnya tidak ribet kepuasan kepercayaan pelangg,1
barang diterima kondisi pinggirannya patah,1
barang tidak terkirim pembeli kirim ulang toko menolak,1
hati guys dikirim barang salah,1
kiri pembelian beli pcs kanan pembelian warna kualitas berbeda pembelin bahan tipis warna tidak secerah pembelian,1
kurir sameday dikirim besoknya kirim pakai sameday bilang tokonya barang tidak ready sih sistemnya ambil dikumpulkan orderan dikirim ya kayak,1
pesan playdogh dikirim pesan stamp tidak dikirim bayar full tidak cfm tidak rekomended tokonya maaf kasih bintang kali amanah jual,1
mantap kali order ulang,2
terima kasih barang diterima dicoba enak,2
enak mengenyangkan banget nasi putih,2
coklat nya selamat tidak leleh packing aman pengiriman cepat harga murah terima kasih,2
harga murah kualitas produk baik,2
respon penjual cepat pengiriman cepat dankemasan rapi,2
mantap barang orisinal packing oke harga promo muraj promo ya,2
packing rapi aman produk sesuai pesanan seller responsif dendeng nya dicoba ya mudah an enak terima kasih,2
puas mantap cepat rekomendasi belanja,2
oke,2
empuk manis gede dagingnya bijinya respon seller cepat gratis ongkirnya cepat mantap deh beli,2
kurmanya bagus dagingnya empuk tebal coba pakai bikin kue langganan nih semoga kualitas kurmanya bagus ya terima kasih seller,2
kurma matang sempurna mantap pokoknya pas anak orang tua sukses semoga berkah juragan amin,2
barang bagus response cepat proses pengiriman cepa packing baik recommended seller,2
kualitas kurmanya top dagingnya tebal lembut packing bagus tutup box dibuka kurma dibungkus plastik order,2
pembelian berulang lumpianya enak packingnya bagus penjual responsif pengiriman cepat,2
produk fresh lezat packing rapi pengiriman cepat pelayanan toko ramah sukses ya,2
enak isiannya sausnya mantap,2
pembelian seller responsif pengemasan barang baik bubble wrap kotak kualitas kimchi segar enak overall good job,2
kimchi my cinta enak beli kimchi id the best pokoknya,2
mantap dibiarka pas asemnya,2
respon cepat barang aman buahnya segar bagus pengiriman cepat,2
buahnya bagus kurirnya oke penjualnya oke,2
produk oke sesuai gambar,2
enak banget cepat,2
respon seller oke pisangnyaaa enakkk manis menagih,2
barang oke harga porsi terjangkau enak pengiriman cepat good job,2
tidak makan kali bnykan sounnya daging ayamnya lumayan tidak sambal enak pcking aman respon cepat,2
mantap pastelnya pemesanan kesekian kalinya langganan puas penjualnya ramah rekomend pokoknya,2
enakk isinya saosnya mantap seller ramah terima kasih,2
cookies terenak dimulutku,2
enakkkk cryyyyy packaging oke tengkyu,2
respon seller oke packaging rapi pesanan sesuai kukisnya enak teksturnya pas kemanisan dikurangi manisnya oke,2
salah terbaik packing rapi kualitas makanan bagus,2
pelayanan cepat langganan toko,2
pelayanan top banget exp stp beli maling toko the best seller,2
barang orisinal pengiriman cepat sippp,2
packaging baik barang utuh dikirim anggoto keluarga isoman semoga membantu pemulihan promo ya real food sukses,2
barang sesuai deskripsi seller fast response pengiriman aman rumah,2
barangnya bagus original packaging bagus full bubble wrap berlapis dilapis packing kardus barang tersegel,2
janjinya kaleng kaleng kaleng kecewa banget,4
foto bonus foto nya kecill pencitraan kill sungguh mengecewakan,4
rugi bayar instan delivery mahal order tidak dicek tidak lengkap pesanan praktis cepat tuntas bertele tele kirim ulang kecewa belanja mahal,4
layanan rekan mengecewakan,4
order k kecewa bungkus pecah kopi berhamburan k tidak kesalahan selese seler kurir,4
kecewa berat salahnya dimana packing kemasan produknya hancur tidak sangka sekelas pronas,4
hancur tempenya dikasih puing tempe utuh kecewa sih bayar,4
parah pakai kalengnya bentuknya peyot super parah tolong packing perhatikan mengecewakan,4
kali dimsum nya hancur,4
pengiriman teramat mengecewakan,4
pia nya kak pas buka hancur bubble wrap,4
kecewa pengiriman gara gara pembatasan pengiriman covid pesan tanggal diambil dikirim tanggal terima tanggal dimaklumi eh pas diterima kotak pesan,4
pesanan tidak rumah sesuai alamatnya,4
pesan sukiyaki konbutsuyu deskripsi tertulis jenis kecewa banget,4
maaf pembelian kali nya kecewa pesan x dus isi kirim dus isi kurang,4
packing berantakan sungguh mengecewakan,4
x pembelian tidak puas pembelian mengecewakan irit packaging alasan pembelian tiramisu tidak berkardus dijual ketengan,4
tidak sesuai ekspektasi kecewa emak valrhona chocolate sisanya tidak enak intinya kecewa,4
brownis nya penyek untung tidak hancur kecewa pengiriman nya antaraja lelet bikin brownis penyek tokped nya daftar hitam antaraja,4
tidak beli terima kasih kecewa,4
kecewa ganti alamat tidak,4
minum mual beda,4
jujur kecewa beli kesekian kali diminum sehari bsknya asem tidak diminum mohon tanggal kadaluarsanya,4
kali kecewa kadaluarsa minum sehari besoknya asem tidak diminum mohon pastikan tanggal kadaluarsanya jujur kecewa,4
kecewa anter basi kopsus sameday sampainya malam,4
sehari basi t_t,4
kulkas basi hiks,4
dikirimin kopi langsung memasukkan kulkas besok coba basi,4
pesan kopi keluarga botol dikirim botol penjual dichat tidak respon mengecewakan penjualnya,4
mon maaf pemesanan beda pemesanan enaknya pahit pemesanan menemukan rambut kopinya mohon dijaga kualitas pesanan ya tks,4
diminum besoknya basi,4
pesan selasa malam rumah rabu sore kamis aman jumat pagi minum asem kecewa,4
udang rebon semur ayam lele kikil enak ayam ungkepnya maaf mengecewakan kali buka boxnya baunya amis tidak fresh tercium goreng amis barusan coba ungkep ulang bumbu ayam goreng goreng tercium bau tidak enak tulangnya langsung pesan box kurir gojek instan permintaan maaf penjual,4
terima package makanannya rusak terbuka bekas kecewa,4
gepuk fresh tidak enak berjamur sayang banget beli dibuang deh,4
gepuknya pahit,4
maaf menjelekkan produk kecewa salah gepuk toples warna merah berjamur toples enak bgtzz gepuknya,4
barangnya tidak enak beda,4
kecewa,4
sambal nya asem chat penjual tidak respon kecewa,4
tidak enak kuah nya kental bnyakin air asrep tidak karuan pokok nya pretttt,0
coklatnya lembek benyek,0
beli cashew dikirim almond beli dikirim tidak berkah dagangan mu,0
hancurrrr keras,0
keripik tempe hancur bau tengik tidak termakan,0
barangnya order bayar ribu paket promo harga ribu jualan menipu ya official store toped nih tanggung kapok kembalikan uang ribu,0
pelayanan buruk pesan grab instan jam pagi jam sore kali chat respons nya tidak profesional melayani konsumen,0
roti keras tidak enak,0
keras nya main kayak batu,0
keripik ususnya bau bangkai asin me review kecewa kualitas keripik usus bau menyengat menjadikannya bahan introspeksi menuduh kompetitor toko,0
tidak surat pemberitahuan tahunan pembelian asin kebangetan packingannya dibuble wrap tidak dos surat pemberitahuan tahunan kripiknya hancur,0
hambaaarrrrrrr,0
oi kirim pesan coba cek dipesan,0
cancel ganti tanggal pengiriman cincong,0
beli tidak enak kota hoedjan,0
pelayanan tidak banget deh pakai ekspedisi gojek instan jam pagi proses toko jam sore,0
ulas sih mintanya tumbuk halus parah,0
order k kecewa bungkus pecah kopi berhamburan k tidak kesalahan selese seler kurir,0
beli abon srundeng salah dikasih srundeng tidak abon retur mengirim barang salah ribet,0
keras tidak,0
roti keras tidak enak,0
hancur patah patah,0
busyeettt lamaaa amit brgnya x order,0
halus dikirim kasar minum kopi duli biar melek admin mengurus orderan,0
parah respon nya butuh order dikirim granola nya hancur,0
robusta nya tidak sesuai deskripsi ekspetasi payah,0
tidak sesuai tidak kerasa daun jeruknya bad taste,0
pesan kurir instan posisi rumah bintaro jaksel kurirnya arah bekasi penjual bilang tukang gojeknya ambil jalan alternatif helllooowwww kurirnya ojek online rumah mengantarkan orang tuanya tukang urut tolong kali penjual pastikan barang langsung diantar kurir ambil apalagj kurir instan lepas tangan pesan kurir instan menjaga kualitas makanan terjaga barang rumah seal tidak rapat,0
sampenya pas jamuran haduuh parah deh,0
berjamur padaha expnya tolong perhatikan produknya,0
bau banget bau sampah,0
kayak basi kayak bau tong sampah,0
bau makanan tidak nyaman tidak enak,0
amit,0
ngadi sumpah pakai saos sambal kayak tidak pakai gochujang gochugaru makan kimchi asli korea gaakan suka pengiriman super lelet pesan rabu minggu gila,0
kurang melayani,0
tidak enak basi iuhhhh tolong beli tidak memotong rezeki mu sriusan basi bau apek cuankinya mlempem bocinyaa bau bumbunya kayak tidak segar kemasannya kayak berdebugituu ahhhhh menyesal jualan niat cari uangnya cari rasaaaa kualitas,0
bakso nya asemmm basi tidak enak deh orang beda beda ya pulau pikir deh beli jamin basiii,0
tidak layak tidak dibuang,0
jeruknya busuk dikirim tidak busuk tidak airnya pilus keras,0
kali masak nasi porang berasa karet praktis diseduh air panas mantaabbb,3
sangaat praktis euy harganya mayaan sih enak mantap repeat order nih,3
enak pulen teksturnya nasi gampang buatnya,3
sesuai proses pengiriman cepat responsif recommended barakat terima kasih,3
mantap rekomendasi murah murahan enak,3
lengkap bagus pengiriman cepat terpercayaa nomor seindonesia,3
respon pengiriman cepat packing rapi recommended seller,3
alhamdulillah repeat order free ongkos kirim enak harga murah pastinya gurih mantap krupuknya,3
respon penjual nya baik harga muraaaaaah packingnya rapiiiii pengirimannya lumayan cepat coklatnya enakkkkkk,3
mantap banget coklatnya beli promo ditambahin kupon mumer pokok deh,3
alhamdulillah pkt nya anak senang banget makan sarden abc terima kasih seller tokopedia,3
pengirimannya cepat amanah,3
mantaab p l langganan keluarga syukaaaa terima kasih,3
kurma medjol palestina favorit banget legit tidak trllu manis bijinya keciiil dagingnya jumbo cocok ibukku diabetes beli terima kasih ya kakak pengiriman cepat terima kasih tokped gratis ongkos kirim semoga allah subhanahu wa taala memberkahi,3
enak lumpia basah nya admin baik daun bawang lebihan eh benaran kasih terima kasih beli,3
respon pengirimannya siang pesan malam,3
enak bangetzzz berulamg kali order,3
repeat order,3
repeat order mantap,3
langganan harga terjangkau pengiriman oke,3
kali beli pastel tidak ngecewain mantappp seller nya ramah,3
enak enak enak enak order a kali reorder terima kasih sukses,3
enak banget packingnya bagus banget terima kasihh recommended banget deh,3
pembelian krupuknya mantap pengirimannya cepat tidak rusak terima kasih penjual kurir si cepat,3
penjual responsive barang selamat berkali order bawa turki kakak terima kasih ya kakak,3
sekian kalinya beli tuang coffee terbaaiikk,3
dimsum mantap setia menemani kehangatan musim hujan gigitannya mak nyoos uenaaak benaran tks,3
bagus bagus dimsumnyamasih kedaan bagus tidak penyok ya segar produknya rekomen banget belanja enak tidak capai masak biar hemat sehat dirumahmakasi ya mempermudah masak,3
enak bikin ketagihan,3
rendangnya enakkk dagingnya empukkk salut kirim minggu lebaran was ngirimnya ketunda sehari tidak pas momennya penjualnya gerceppp thanksss,3
enaaaak order,3
rendangnya lembut enak banget pengiriman cepat rekomended deh,3
terbaik sih iniii pesanan nya super cepat nya proses nya cepat banget psen besok nya pengemasan amann banget ya terima kasih seller kurir,3
mantaaapppppp banget renyahhh harga fs k free ongkiiir cinta cinta cinta,3
kripsusnya juara kali order mulutnya anak pokoke top markotop,3
mienya enak favorit keluarga langganan beli mie sedap toko os packing rapi bonus terima kasih ya,3
bagus produknya enak marumiya rice topping furikake nya bubur harga terjangkau recommended,3
terima kasih melayani baik products bagus packaging nya aman products sesuai foto harga bersaing bagus pengiriman cepat recommended shop seller next blanja deh semoga maju sukses ya,3
kali beli tidak menyesal kualitas oke pengirimannya bagus cepat packagingnya rapi aman,3
alhamdulillah barang diterima baik packing aman sesuai pesanan suka mie sedap varian laksa singapura,3
jelek barang orderan tidak keterangan nya keterima order order barang tidak,1
barang tidak diterima tidak bertanggung kali belanja langsung dikecewain,1
beda foto,1
bad service pengiriman day gosend melewati batas estimasi tidak melayani pengiriman sameday gosend non aktifkan pembeli tidak bayar mahal ongkos kirim,1
dibuka bentulnya aneh kayak meleleh dibekuin buka pengiriman,1
dendeng terima muncul jamur putih dipermukaan dagingnya ketumbarnya dimakan kasar seller mohon diperhatikan kualitas produk dijual terima kasih,1
dendeng daging sapi asli campuran,1
pisang isinya nyeesel,1
mentah,1
beli kg dimix pisang hijau kuning eh dikirim kuning hadeeehh,1
plastik pecah lembek,1
hancur dikirim jakarta,1
pesan varian pcs dikirim pcs,1
pelayanan buruk barang dikirim tidak enak beli,1
keripik tempe pecah packingnya kopong edit asin beuh tidak recommended ya micin orang dikomplain tidak pakai asuransi komplain worth tidak dihabiskan komplain penjual tidak terima kritik tidak layak bintang maaf ya perbaiki packingnya ekspedisi manapun packing keripik pakai plastik kosong tidak padat ya hancur kocak dus pakai buble mubazir,1
kapok belanja pengiriman nya,1
produk tidak layak dimakan jamuran pcs tulisan expired date harap qc ulang produk makanannya layak dimakan konsumen,1
pie susunya jamuran aduh parah banget sih jualan,1
beli kotak isi total buah pie buah pie jamuran paket langsung dibuka diantar kurir expire date coba cek ulasan pembeli mengalami kendala pie berjamur jelek kontrol kualitas pie susu kasihan reputasi toko ikutan rusak gara gara produk tidak dijaga reputasinya pemilik produk maaf ya kakak penjual ulasan jujur produsen produk memperbaiki kontrol kualitas produknya,1
pie susunyabberjamur disimpan semingguan expiry date sebulan beli bali tidak ya biar teman beli pie susu nya aware ya sedih disayang makannya eh pas makan jamuran terpaksa dibuang chat penjualnya tidak dimasuki kulkas pas beli bali tidak memasukkan kulkas sih for your information teman beli ya,1
